invoice_id,site,new_commodity_group,invoice_commodity_quantity,multiple_commodities,priority_multiple_commodities,freight_per_invoice,invoice_total,invoice_commodity_group,invoice_commodity_description,location,supplier_name,model,supplier_mode,supplier_match_flag,standardization_status,error_summary,priority_failure_reasons,method,unit,rate_unit,freight_class,applied_rate,shipment_type,invoice_freight_commodity_cost,base_rate,inflation_rate,fsc_rate,intertim_rate,xgs_rebate,star_net_rebate,raw_invoice_cost,minimum_applied,freight_class_rank,ltl_only_cost,ftl_cost,ltl_fallback_cost,xgs_threshold_cost,xgs_method,optimal_cost,optimal_method,ftl_blocked,penalty_vs_optimal,hybrid_overflow_flag,hybrid_num_truckloads,hybrid_overflow_qty,hybrid_overflow_cost,hybrid_ftl_cost_component,hybrid_cost_total,hybrid_overflow_class,hybrid_overflow_rate,realistic_optimal_cost,realistic_optimal_method,xgs_rate,historical_rate,rate_ratio_normal,pct_difference,savings_flag,freight_ratio_normal_site,rate_ratio_normal_outlier,pct_difference_outlier
1055654,SPJ,1CPT,128.0,False,False,130.54,7554.54,1CPT,Carpet Tiles,GA,"MANNINGTON MILLS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.8244721698113208,LTL,105.53,0.7422,0.7001886792452829,0.910245283018868,0.8402264150943396,0.0700188679245283,0.0157542452830188,105.53,False,1.0,105.53,2128.139858490566,105.53,105.53,LTL,105.53,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,105.53,LTL,0.824453125,1.01984375,0.8084112149532711,-19.15887850467289,LOSS,1.0127785974276275,OK,OK
1055689,SPLA,1VNL,3.71,True,False,0.0,315.67999999999995,1VNL,VCT,Is_Distributor,BIG D FLOOR COVERING SUPPLIES 17 (11469),0.0,Distributor,Supplier Matched,SUCCESS,Unsupported commodity group '1ADH'; Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.4159018867924529,LTL,135.07,0.3744,0.3532075471698113,0.4591698113207548,0.4238490566037736,0.0353207547169811,0.0079471698113207,1.54,True,1.0,135.07,3973.584905660377,135.07,135.07,LTL,135.07,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,135.07,LTL,36.40700808625337,,,,LOSS,1.7142534355850483,MISSING,MISSING
1055709,SPSA,1VNL,99.0,True,False,66.81,568.0899999999999,1VNL,VCT,Is_Distributor,READERS WHOLESALE,0.0,Distributor,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Unsupported commodity group '1ADH'; Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.2799339622641509,LTL,108.59,0.252,0.2377358490566037,0.3090566037735848,0.2852830188679245,0.0237735849056603,0.0053490566037735,27.71,True,1.0,108.59,2227.415094339622,108.59,108.59,LTL,108.59,LTL,False,0.0,False,1,0.0,0.0,2227.415094339622,2227.415094339622,,,108.59,LTL,1.096868686868687,0.6748484848484849,1.6253554857057326,62.535548570573276,SAVINGS,1.2346731917298828,OK,OK
1056035,SPCP,1VNL,252.3,False,False,41.48,437.82,1VNL,LVT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.265237429245283,LTL,108.59,0.23877,0.225254716981132,0.2928311320754717,0.2703056603773585,0.0225254716981132,0.0050682311320754,66.92,True,1.0,108.59,1986.7924528301885,108.59,108.59,LTL,108.59,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,108.59,LTL,0.4304003170828379,0.16440745144669042,2.6178881388621025,161.78881388621025,SAVINGS,0.7569827268861484,OK,OK
1056036,SPCP,1VNL,520.74,True,False,85.26,1273.76,1VNL,LVP,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Unsupported commodity group '1ADH'; Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,5C,0.2417429716981131,LTL,125.89,0.21762,0.2053018867924528,0.2668924528301886,0.2463622641509434,0.0205301886792452,0.0046192924528301,125.89,False,2.0,125.89,1986.7924528301885,125.89,125.89,LTL,125.89,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,125.89,LTL,0.24175212198025886,0.16372854015439567,1.4765423410743608,47.654234107436075,SAVINGS,0.7569827268861484,OK,OK
1056037,SPWV,1CPT,175.98,False,False,310.07,3184.15,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.5200858490566038,LTL,267.5,1.3684,1.2909433962264152,1.6782264150943398,1.5491320754716982,0.1290943396226415,0.0290462264150943,267.5,False,1.0,267.5,3653.665330188679,267.5,267.5,LTL,267.5,LTL,False,0.0,False,1,0.0,0.0,3653.665330188679,3653.665330188679,,,267.5,LTL,1.5200590976247301,1.7619615865439255,0.8627084206792015,-13.729157932079856,LOSS,1.3540436886339244,OK,OK
1056038,SPN,1CPT,5.33,False,False,0.0,178.29000000000002,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,0.6047462264150943,LTL,49.19,0.5444,0.5135849056603773,0.6676603773584905,0.6163018867924528,0.0513584905660377,0.0115556603773584,3.22,True,1.0,49.19,666.7068396226415,49.19,49.19,LTL,49.19,LTL,False,0.0,False,1,0.0,0.0,666.7068396226415,666.7068396226415,,,49.19,LTL,9.22889305816135,,,,LOSS,1.5999046051888348,MISSING,MISSING
1056042,SPN,1CPT,74.62,False,False,0.0,969.96,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.6047462264150943,LTL,49.19,0.5444,0.5135849056603773,0.6676603773584905,0.6163018867924528,0.0513584905660377,0.0115556603773584,45.13,True,1.0,49.19,666.7068396226415,49.19,49.19,LTL,49.19,LTL,False,0.0,False,1,0.0,0.0,666.7068396226415,666.7068396226415,,,49.19,LTL,0.659206647011525,,,,LOSS,1.5999046051888348,MISSING,MISSING
1056044,SPW,1VNL,51.63,False,False,78.03,157.72,1VNL,VCT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.2536401650943396,LTL,95.35,0.22833,0.2154056603773585,0.280027358490566,0.2584867924528302,0.0215405660377358,0.0048466273584905,13.1,True,1.0,95.35,2128.139858490566,95.35,95.35,LTL,95.35,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,95.35,LTL,1.8467944993220993,1.5113306217315514,1.2219659105472251,22.196591054722525,SAVINGS,0.9630804960563666,OK,OK
1056048,SPTM,1VNL,309.76,False,False,69.36,622.57,1VNL,VCT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.3703126415094339,LTL,135.07,0.33336,0.3144905660377358,0.4088377358490565,0.3773886792452829,0.0314490566037735,0.007076037735849,114.71,True,1.0,135.07,3611.611556603773,135.07,135.07,LTL,135.07,LTL,False,0.0,False,1,0.0,0.0,3611.611556603773,3611.611556603773,,,135.07,LTL,0.4360472623966942,0.22391528925619836,1.9473760092272203,94.73760092272202,SAVINGS,1.6608063162616375,OK,OK
1056056,SPD,1VNL,3777.85,True,False,125.0,7890.82,1VNL,LVP,not in GA,KARNDEAN INTERNATIONAL LLC,0.0,Manufacturer,Supplier Matched,SUCCESS,Unsupported commodity group '1ADH'; Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,3M,0.1907549999999999,LTL,720.64,0.17172,0.162,0.2105999999999999,0.1944,0.0162,0.003645,720.64,False,5.0,720.64,4052.5875,720.64,720.64,LTL,720.64,LTL,False,0.0,False,1,0.0,0.0,4052.5875,4052.5875,,,720.64,LTL,0.1907540002911709,0.0330876027370065,5.76512,476.51199999999994,SAVINGS,2.001901920220323,HIGH,HIGH
1056062,SPTG,1CPT,2039.75,False,False,3814.33,42569.58,1CPT,carpet tiles,LA,"BENTLEY MILLS, INC.",0.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,2M,1.8907761792452829,LTL,3856.71,1.7021,1.605754716981132,2.087481132075472,1.9269056603773584,0.1605754716981132,0.0361294811320754,3856.71,False,4.0,3856.71,5653.592688679246,3856.71,3856.71,LTL,3856.71,LTL,False,0.0,False,1,0.0,0.0,5653.592688679246,5653.592688679246,,,3856.71,LTL,1.890775830371369,1.869998774359603,1.011110732422208,1.1110732422207839,SAVINGS,1.8924406243169334,OK,OK
1056064,SPB,1VNL,1907.71,True,False,0.0,3313.3,1VNL,VCT,Is_Distributor,SPARTAN SURFACES,0.0,Distributor,Supplier Matched,SUCCESS,Unsupported commodity group '1ADH'; Standardization successful,No priority errors found,CWT,LBS,CWT,1M,0.175158679245283,LTL,334.15,0.15768,0.148754716981132,0.1933811320754717,0.1785056603773585,0.0148754716981132,0.0033469811320754,334.15,False,3.0,334.15,2053.322405660377,334.15,334.15,LTL,334.15,LTL,False,0.0,False,1,0.0,0.0,2053.322405660377,2053.322405660377,,,334.15,LTL,0.17515764974760314,,,,LOSS,1.0097730002168825,MISSING,MISSING
1056079,SPHU,1VNL,27.22,False,False,86.33,1308.43,1VNL,VCT,Is_Distributor,READERS WHOLESALE,0.0,Distributor,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.2603385849056603,LTL,101.96,0.23436,0.2210943396226415,0.287422641509434,0.2653132075471698,0.0221094339622641,0.0049746226415094,7.09,True,1.0,101.96,1986.7924528301885,101.96,101.96,LTL,101.96,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,101.96,LTL,3.745775165319618,3.171565025716385,1.1810494613691649,18.10494613691648,SAVINGS,1.1013902256808616,OK,OK
1056084,SPW,1VNL,2839.53,False,False,660.0,3805.89,1VNL,LVT,Is_Distributor,SPARTAN SURFACES,0.0,Distributor,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,2M,0.1413666509433962,LTL,401.41,0.12726,0.1200566037735849,0.1560735849056603,0.1440679245283019,0.0120056603773584,0.0027012735849056,401.41,False,4.0,401.41,2128.139858490566,401.41,401.41,LTL,401.41,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,401.41,LTL,0.14136494419851173,0.23243283219406027,0.6081969696969697,-39.18030303030303,LOSS,0.9630804960563666,OK,OK
1056086,CCS,1VNL,787.43,False,False,485.72,2087.06,1VNL,LVP,Is_Distributor,SPARTAN SURFACES,0.0,Distributor,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,5C,0.1924545990566037,LTL,151.54,0.17325,0.1634433962264151,0.2124764150943396,0.1961320754716981,0.0163443396226415,0.0036774764150943,151.54,False,2.0,151.54,2271.014150943396,151.54,151.54,LTL,151.54,LTL,False,0.0,False,1,0.0,0.0,2271.014150943396,2271.014150943396,,,151.54,LTL,0.19244885259642128,0.6168421319990349,0.3119904471712097,-68.80095528287903,LOSS,1.2031939945613996,OK,OK
1056124,DIT,1CPT,1008.0,False,False,2278.08,20422.08,1CPT,Carpet Tiles,LA,"BENTLEY MILLS, INC.",0.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,1M,0.7989226415094338,LTL,805.31,0.7192,0.6784905660377357,0.8820377358490564,0.8141886792452828,0.0678490566037735,0.015266037735849,805.31,False,3.0,805.31,1608.2257075471698,805.31,805.31,LTL,805.31,LTL,False,0.0,False,1,0.0,0.0,1608.2257075471698,1608.2257075471698,,,805.31,LTL,0.7989186507936508,2.26,0.35350382778480127,-64.64961722151988,LOSS,0.613679377159507,OK,OK
1056139,PVF,1CPT,40.0,True,False,0.0,1261.89,1CPT,Carpet Tiles,not in GA,TARKETT USA INC,0.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string); Unsupported commodity group '1ADH',No priority errors found,AREA,SQYD,SQYD,L5C,1.290695518867924,LTL,79.38,1.1619,1.096132075471698,1.4249716981132072,1.3153584905660374,0.1096132075471698,0.0246629716981132,51.63,True,1.0,79.38,3196.169575471698,79.38,79.38,LTL,79.38,LTL,False,0.0,False,1,0.0,0.0,3196.169575471698,3196.169575471698,,,79.38,LTL,1.9845,,,,LOSS,0.8672469606688714,MISSING,MISSING
1056140,SPT,1VNL,174.17,False,False,105.0,568.6800000000001,1VNL,LVT,not in GA,TARKETT USA INC,0.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.2536401650943396,LTL,95.35,0.22833,0.2154056603773585,0.280027358490566,0.2584867924528302,0.0215405660377358,0.0048466273584905,44.18,True,1.0,95.35,2128.139858490566,95.35,95.35,LTL,95.35,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,95.35,LTL,0.5474536372509617,0.6028592754205662,0.9080952380952381,-9.190476190476192,LOSS,0.9769016566495479,OK,OK
1056205,SPCP,1VNL,5474.469999999999,False,False,0.0,21677.6,1VNL,VCT,Is_Distributor,C&C WHOLESALE DISTRIBUTORS,0.0,Distributor,Supplier Matched,SUCCESS,Standardization successful,No priority errors found,CWT,LBS,CWT,5M,0.1257703301886792,LTL,688.53,0.11322,0.1068113207547169,0.138854716981132,0.1281735849056604,0.0106811320754716,0.0024032547169811,688.53,False,6.0,688.53,1986.7924528301885,688.53,688.53,LTL,688.53,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,688.53,LTL,0.12577107920949426,,,,LOSS,0.7569827268861484,MISSING,MISSING
1056218,SPLA,1VNL,4.95,False,False,0.0,231.8,1VNL,VCT,Is_Distributor,"TRI-WEST, LTD.",0.0,Distributor,Supplier Matched,SUCCESS,Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.4159018867924529,LTL,135.07,0.3744,0.3532075471698113,0.4591698113207548,0.4238490566037736,0.0353207547169811,0.0079471698113207,2.06,True,1.0,135.07,3973.584905660377,135.07,135.07,LTL,135.07,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,135.07,LTL,27.286868686868683,,,,LOSS,1.7142534355850483,MISSING,MISSING
1056241,PVF,1VNL,222.74,False,False,4.71,240.67,1VNL,VCT,Is_Distributor,THE BELKNAP WHITE GROUP,0.0,Not Found,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.3055279245283018,LTL,108.59,0.2750399999999999,0.2594716981132075,0.3373132075471697,0.311366037735849,0.0259471698113207,0.0058381132075471,68.05,True,1.0,108.59,3196.169575471698,108.59,108.59,LTL,108.59,LTL,False,0.0,False,1,0.0,0.0,3196.169575471698,3196.169575471698,,,108.59,LTL,0.48751908054233634,0.021145730448056028,23.0552016985138,2205.52016985138,SAVINGS,0.8672469606688714,HIGH,HIGH
1056284,SPLA,1CPT,314.66,True,False,166.89,8251.86,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful; Unsupported commodity group '1ADH',No priority errors found,AREA,SQYD,SQYD,L5C,1.4367721698113207,LTL,452.09,1.2934,1.220188679245283,1.5862452830188678,1.4642264150943396,0.1220188679245283,0.0274542452830188,452.09,False,1.0,452.09,3973.584905660377,452.09,452.09,LTL,452.09,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,452.09,LTL,1.4367571346850567,0.5303819996186359,2.708910060518905,170.89100605189049,SAVINGS,1.7142534355850483,OK,OK
1056289,SPT,1VNL,232.22,False,False,198.24,580.3199999999999,1VNL,LVT,PA,"LITITZ FLOORING, CO",0.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.2536401650943396,LTL,95.35,0.22833,0.2154056603773585,0.280027358490566,0.2584867924528302,0.0215405660377358,0.0048466273584905,58.9,True,1.0,95.35,2128.139858490566,95.35,95.35,LTL,95.35,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,95.35,LTL,0.4106020153302902,0.8536732408922574,0.4809826472962066,-51.90173527037935,LOSS,0.9769016566495479,OK,OK
1056292,SPT,1VNL,1251.84,False,False,0.0,3652.95,1VNL,LVT,Is_Distributor,J.J. HAINES & COMPANY,0.0,Distributor,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,1M,0.1793576886792452,LTL,224.53,0.16146,0.1523207547169811,0.1980169811320754,0.1827849056603773,0.0152320754716981,0.003427216981132,224.53,False,3.0,224.53,2128.139858490566,224.53,224.53,LTL,224.53,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,224.53,LTL,0.1793599821063395,,,,LOSS,0.9769016566495479,MISSING,MISSING
1056318,SPD,1CPT,248.0,False,False,0.0,4314.56,1CPT,Carpet Tiles,GA,ENGINEERED FLOORS LLC,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,1.2671455188679246,LTL,314.25,1.1407,1.076132075471698,1.3989716981132077,1.2913584905660378,0.1076132075471698,0.0242129716981132,314.25,False,1.0,314.25,4052.5875,314.25,314.25,LTL,314.25,LTL,False,0.0,False,1,0.0,0.0,4052.5875,4052.5875,,,314.25,LTL,1.2671370967741935,,,,LOSS,2.001901920220323,MISSING,MISSING
1056320,SPT,1VNL,1247.35,False,False,99.5,1549.2,1VNL,VCT,Is_Distributor,J.J. HAINES & COMPANY,0.0,Distributor,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,1M,0.1793576886792452,LTL,223.72,0.16146,0.1523207547169811,0.1980169811320754,0.1827849056603773,0.0152320754716981,0.003427216981132,223.72,False,3.0,223.72,2128.139858490566,223.72,223.72,LTL,223.72,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,223.72,LTL,0.1793562352186636,0.0797691105142903,2.2484422110552766,124.84422110552767,SAVINGS,0.9769016566495479,OK,OK
1056383,PSC,1CPT,272.66,True,False,1398.18,23542.15,1CPT,Carpet Tiles,GA,"INTERFACE AMERICAS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Unsupported commodity group '1ADH'; Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,1.4367721698113207,LTL,391.75,1.2934,1.220188679245283,1.5862452830188678,1.4642264150943396,0.1220188679245283,0.0274542452830188,391.75,False,1.0,391.75,3973.584905660377,391.75,391.75,LTL,391.75,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,391.75,LTL,1.4367710701973153,5.127924888139074,0.2801856699423536,-71.98143300576464,LOSS,1.140556649982568,OK,OK
1056385,FSU,1VNL,55.69,False,False,75.71,134.66,1VNL,VCT,Is_Distributor,J.J. HAINES & COMPANY,0.0,Distributor,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.1868559198113207,LTL,95.35,0.16821,0.158688679245283,0.2062952830188679,0.1904264150943396,0.0158688679245283,0.0035704952830188,10.41,True,1.0,95.35,1253.6200471698114,95.35,95.35,LTL,95.35,LTL,False,0.0,False,1,0.0,0.0,1253.6200471698114,1253.6200471698114,,,95.35,LTL,1.7121565810738013,1.3594900341174359,1.2594109100515123,25.941091005151222,SAVINGS,1.8899723954471443,OK,OK
1056408,SPCP,1CPT,149.33,False,False,221.76,2791.73,1CPT,Carpet Tiles,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.957885141509434,LTL,143.04,0.8623,0.8134905660377357,1.0575377358490563,0.976188679245283,0.0813490566037735,0.018303537735849,143.04,False,1.0,143.04,1986.7924528301885,143.04,143.04,LTL,143.04,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,143.04,LTL,0.9578785240741979,1.4850331480613406,0.6450216450216449,-35.4978354978355,LOSS,0.7569827268861484,OK,OK
1056636,SPCP,1VNL,93.84,False,False,100.55,418.09,1VNL,LVP,GA,"INTERFACE AMERICAS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.265237429245283,LTL,108.59,0.23877,0.225254716981132,0.2928311320754717,0.2703056603773585,0.0225254716981132,0.0050682311320754,24.89,True,1.0,108.59,1986.7924528301885,108.59,108.59,LTL,108.59,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,108.59,LTL,1.1571824381926683,1.0715046888320545,1.0799602187966186,7.996021879661858,SAVINGS,0.7569827268861484,OK,OK
1056649,SPN,1VNL,59.27,False,False,0.0,2575.79,1VNL,LVT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.1223711320754716,LTL,95.35,0.11016,0.1039245283018868,0.1351018867924528,0.1247094339622641,0.0103924528301886,0.0023383018867924,7.25,True,1.0,95.35,666.7068396226415,95.35,95.35,LTL,95.35,LTL,False,0.0,False,1,0.0,0.0,666.7068396226415,666.7068396226415,,,95.35,LTL,1.608739665935549,,,,LOSS,1.5999046051888348,MISSING,MISSING
1056685,SPW,1VNL,8791.12,True,False,840.22,47519.34,1VNL,VCT,not in GA,"FORBO INDUSTRIES, INC",0.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Unsupported commodity group '1ADH'; Standardization successful; Unsupported commodity group '1LIN',No priority errors found,CWT,LBS,CWT,5M,0.1129733490566037,LTL,993.16,0.1017,0.0959433962264151,0.1247264150943396,0.1151320754716981,0.0095943396226415,0.0021587264150943,993.16,False,6.0,993.16,2128.139858490566,993.16,993.16,LTL,993.16,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,993.16,LTL,0.11297309102821937,0.0955759903175022,1.1820237556830353,18.202375568303523,SAVINGS,0.9630804960563666,OK,OK
1056741,PVF,1VNL,545.29,True,False,111.38,1599.46,1VNL,LVT,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Unsupported commodity group '1ADH'; Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,5C,0.2704362028301886,LTL,147.47,0.24345,0.2296698113207547,0.2985707547169811,0.2756037735849057,0.0229669811320754,0.0051675707547169,147.47,False,2.0,147.47,3196.169575471698,147.47,147.47,LTL,147.47,LTL,False,0.0,False,1,0.0,0.0,3196.169575471698,3196.169575471698,,,147.47,LTL,0.27044325038053146,0.20425828458251574,1.3240258574250314,32.402585742503135,SAVINGS,0.8672469606688714,OK,OK
1056787,FSU,1VNL,1903.88,False,False,148.62,3344.04,1VNL,LVT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,1M,0.1320688443396226,LTL,251.44,0.11889,0.1121603773584905,0.1458084905660377,0.1345924528301886,0.011216037735849,0.002523608490566,251.44,False,3.0,251.44,1253.6200471698114,251.44,251.44,LTL,251.44,LTL,False,0.0,False,1,0.0,0.0,1253.6200471698114,1253.6200471698114,,,251.44,LTL,0.13206714708910225,0.07806164254049625,1.6918315166195668,69.18315166195667,SAVINGS,1.8899723954471443,OK,OK
1056788,SPHU,1CPT,479.97,False,False,690.78,11677.98,1CPT,carpet tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,0.9574408018867924,LTL,459.54,0.8619,0.8131132075471698,1.0570471698113206,0.9757358490566036,0.0813113207547169,0.0182950471698113,459.54,False,1.0,459.54,1986.7924528301885,459.54,459.54,LTL,459.54,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,459.54,LTL,0.9574348396774798,1.4392149509344332,0.6652479805437332,-33.47520194562668,LOSS,1.1013902256808616,OK,OK
1056814,SPCP,1VNL,820.2,False,False,270.84,1783.06,1VNL,LVT,not in GA,TARKETT USA INC,0.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,5C,0.2417429716981131,LTL,198.28,0.21762,0.2053018867924528,0.2668924528301886,0.2463622641509434,0.0205301886792452,0.0046192924528301,198.28,False,2.0,198.28,1986.7924528301885,198.28,198.28,LTL,198.28,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,198.28,LTL,0.24174591563033404,0.3302121433796634,0.7320927484861912,-26.79072515138088,LOSS,0.7569827268861484,OK,OK
1056843,DIT,1VNL,598.7,True,False,4.0,1483.9599999999998,1VNL,LVT,Is_Distributor,"FLORSTAR SALES, INC",0.0,Distributor,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Unsupported commodity group '1BASE'; Standardization successful; Unsupported commodity group '1ADH',No priority errors found,CWT,LBS,CWT,5C,0.2324451650943396,LTL,139.16,0.20925,0.1974056603773585,0.256627358490566,0.2368867924528302,0.0197405660377358,0.0044416273584905,139.16,False,2.0,139.16,1608.2257075471698,139.16,139.16,LTL,139.16,LTL,False,0.0,False,1,0.0,0.0,1608.2257075471698,1608.2257075471698,,,139.16,LTL,0.23243694671788873,0.006681142475363286,34.79,3379.0,SAVINGS,0.613679377159507,HIGH,HIGH
